Country Name;Time;General government final consumption expenditure (% of GDP) [NE.CON.GOVT.ZS];Progression to secondary school (%) [SE.SEC.PROG.ZS];School enrollment, secondary (% gross) [SE.SEC.ENRR];School enrollment, secondary (% net) [SE.SEC.NENR];School enrollment, tertiary (% gross) [SE.TER.ENRR];Present value of external debt (% of GNI) [DT.DOD.PVLX.GN.ZS];GDP per capita growth (annual %) [NY.GDP.PCAP.KD.ZG];GDP per capita (current US$) [NY.GDP.PCAP.CD];GDP (current US$) [NY.GDP.MKTP.CD];Life expectancy at birth, total (years) [SP.DYN.LE00.IN];Current health expenditure (% of GDP) [SH.XPD.CHEX.GD.ZS];Multidimensional poverty headcount ratio (World Bank) (% of population) [SI.POV.MPWB];Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS];Expense (% of GDP) [GC.XPN.TOTL.GD.ZS];Tax revenue (% of GDP) [GC.TAX.TOTL.GD.ZS];Taxes on income, profits and capital gains (% of total taxes) [GC.TAX.YPKG.ZS];Control of Corruption: Percentile Rank [CC.PER.RNK];Government Effectiveness: Percentile Rank [GE.PER.RNK];Unemployment, total (% of total labor force) (national estimate) [SL.UEM.TOTL.NE.ZS]
Germany;2018;19,88283885;;100,8373032;;69,16342926;;0,678212594;47939,27829;3,97444E+12;80,89268293;11,48051548;0,2;;27,92212037;11,45698198;45,71773878;95,7142868;91,42857361;3,384
Germany;2019;20,25117224;;101,1525574;;72,70507813;;0,847783197;46805,13843;3,88918E+12;81,29268293;11,71550655;0,2;;28,38738555;11,41054831;45,93141026;95,23809814;91,90476227;3,163
Germany;2020;22,02430863;;101,3078003;;72,38941956;;-3,905303583;46749,47623;3,88773E+12;81,04146341;12,69255257;;;32,59444786;10,55133633;47,78428408;95,23809814;88,09523773;3,881
Germany;2021;22,027782;;101,203537;;75,6655426;;3,120162973;51426,75037;4,2785E+12;80,7902439;12,93412971;;;33,25453012;11,20231102;46,21605081;95,7142868;87,14286041;3,594
Germany;2022;21,94899931;;;;;;1,074951887;48717,99114;4,08247E+12;80,70560976;12,65471077;;;32,08018964;11,22967079;46,76779533;95,75471497;88,20755005;3,12
Germany;2023;21,56041018;;;;;;-1,112435856;52745,75571;4,45608E+12;;;;;;;;;;3,068
Ireland;1974;19,10816234;;82,04530334;72,93361;11,97591019;;2,547206284;2516,927686;7896860615;71,17556098;;;;31,53039972;21,99726478;37,41588156;;;
Ireland;1975;20,69332914;;85,43418884;75,54909;14,13055038;;3,932442765;2973,400123;9483808362;71,75304878;;;;34,82405095;21,29561857;39,32092004;;;
Ireland;1976;20,06974825;;87,78632355;77,24009;17,04422951;;-0,123898776;2919,583087;9453756015;71,85660976;;;;35,31683943;23,66494353;39,437751;;;
Ireland;1977;18,9783732;;88,4684906;78,11463;16,97052002;;6,755714113;3427,073436;11248340431;71,99739024;;;;34,10194912;22,53302959;41,43152099;;;
Ireland;1978;19,03120062;;88,72621918;78,65693;16,57560921;;5,676692451;4399,986805;14647996074;71,99631707;;;;35,35666851;22,10937176;42,27353464;;;
Ireland;1979;20,11408395;;88,46174622;;16,32786942;;1,708912947;5429,962001;18319334300;72,26802439;;;;36,92360792;21,96423999;44,60834181;;;
Ireland;1980;22,10935407;;88,89156342;79,9479;16,6915493;;1,899872959;6372,437775;21747855640;72,59541463;;;;40,28994766;24,22688222;45,39781591;;;
Ireland;1981;22,13862475;;90,179039;;18,12433052;;2,122298203;5986,154109;20670190138;72,95178049;;;;42,17221112;25,31422791;44,81697939;;;
Ireland;1982;21,99969247;;93,2516098;82,70063;19,53660011;;1,321022802;6160,638293;21474752962;73,20904878;;;;45,57790159;26,38442331;43,03607214;;;
Ireland;1983;21,50946301;;95,0489502;;20,95041084;;-0,949008153;5915,241772;20766047764;73,24009756;;;;46,50053191;27,53525706;41,51271463;;;14,764
Ireland;1984;20,79520644;;96,10124969;;21,10112;;3,709680057;5692,027386;20106648455;73,66373171;;;;45,02562242;28,11945002;42,42714724;;;16,438
Ireland;1985;20,64339094;;96,5848999;;22,01679993;;2,920734911;6011,735546;21270013326;73,62190244;;;;45,86466716;27,20557818;43,11038012;;;17,92
Ireland;1986;20,87838858;;96,74021149;;22,81174088;;-0,473563721;8112,171363;28714571852;73,66553659;;;;45,03469795;27,3535413;45,84546856;;;18,02
Ireland;1987;19,70002717;;97,760849;;23,85832024;;4,652241616;9581,913086;33920518493;74,43239024;;;;44,71425366;27,44805009;48,07661612;;;18,056
Ireland;1988;17,95589268;;99,10262299;;25,28153038;;5,668376741;10715,87028;37772896221;74,43941463;;;;41,07610806;28,75125914;48,39388414;;;17,431
Ireland;1989;16,67515796;;99,91377258;;27,08251953;;6,234040739;11175,8166;39238392678;74,45521951;;;;35,16969227;25,82915368;44,67906586;;;16,092
Ireland;1990;17,16035963;;101,1340408;;28,24581909;;8,375006543;14031,30257;49305632408;74,84607317;;;;35,74205541;25,35991919;47,1957672;;;14,077
Ireland;1991;18,15285192;;101,8783035;78,04497;28,99752998;;1,345298822;14087,20744;49787501584;75,025;;;;37,12487828;25,62922632;49,19273461;;;15,771
Ireland;1992;18,54897219;;102,6061478;79,51083;31,88702011;;2,64060733;15714,38475;55918538121;75,41509756;;;;37,58219799;25,93238599;49,82928747;;;15,021
Ireland;1993;18,34333031;;109,7180176;;34,13661957;;2,180591045;14657,06155;52417477614;75,29219512;;;;37,62976583;25,84053316;51,65158618;;;15,571
Ireland;1994;18,16457288;;110,8689728;;37,3436203;;5,339771226;15902,92968;57097656066;75,78712195;;;;37,11573145;27,05650385;51,04747522;;;14,544
Ireland;1995;17,21793453;;111,9571304;82,85109;38,79803848;;9,073769806;19158,45648;69139823232;75,46980488;;;;37,20854607;26,52658918;48,45051773;;;11,97
Ireland;1996;16,59254951;;112,8509064;82,53367;40,57064819;;6,533313753;20835,89771;75790786290;75,83170732;;;;35,35851524;27,21103703;48,97467595;91,93548584;90,1639328;11,692
Ireland;1997;16,11882924;;115,4784698;81,64421;41,82809067;;9,913985697;22551,11391;82856648758;75,98536585;;;;33,07404163;26,87358515;49,51253224;;;10,192
Ireland;1998;15,54795156;;104,9794235;88,22536;45,37578964;;7,637503875;24294,85477;90199410116;76,1804878;;;60,00982783;31,09597026;26,49432841;49,35846767;91,44384766;91,80327606;7,699
Ireland;1999;15,02619874;;104,8768692;90,01793;47,30599976;;9,29088015;26338,10775;98893958263;76,08292683;;;49,14171573;29,40919174;26,65105997;50,65695406;;;5,804
Ireland;2000;14,74592044;;105,1223679;90,36688;49,44981003;;7,954806484;26334,56721;1,00208E+11;76,53658537;5,89902735;;38,14236579;27,68928797;26,34994041;50,85187218;89,89361572;89,07103729;4,318
Ireland;2001;15,39983062;;105,2172318;90,54107;50,67480087;;3,642469997;28282,40988;1,09347E+11;77,13414634;6,3924942;;35,00722021;28,98008959;24,20823815;50,85586716;;;3,684
Ireland;2002;15,80623226;;106,364212;91,59308;53,53480148;;4,129755481;32705,43456;1,28596E+11;77,63414634;6,67263079;;33,68014066;29,47455128;23,51684578;49,91225022;88,8888855;89,1891861;4,216
Ireland;2003;16,05588001;;107,8529968;92,27449;55,84616852;;1,34938713;41203,52958;1,64671E+11;78,13902439;7,00761366;;32,36730133;29,72546652;24,16073918;50,09021835;90,47618866;89,1891861;4,478
Ireland;2004;16,16603796;;109,4098816;93,2769;58,92190933;;4,853457577;47754,20232;1,94372E+11;78,53902439;7,21972942;;30,82059075;29,7186782;25,06972308;50,03076663;87,19211578;90,5472641;4,491
Ireland;2005;16,0571073;;109,7843018;93,59603;58,86931992;;3,460940594;50933,02161;2,11877E+11;78,94390244;7,64242792;;30,77365541;30,42536038;25,45714024;48,8491931;92,19512177;93,62744904;4,237
Ireland;2006;16,22673677;;109,6034393;93,78802;58,44118118;;2,19518969;54329,16186;2,32181E+11;79,24146341;7,516469;;27,03947322;30,66194407;26,81881277;49,57688527;92,19512177;88,78048706;4,355
Ireland;2007;16,84699942;;111,2344971;94,91267;58,30199051;;2,309231046;61396,41746;2,70079E+11;79,64146341;7,80773783;;26,9931796;31,92811125;25,93716835;49,62327412;93,20388031;90,77669525;4,98
Ireland;2008;18,65242503;;111,2939682;94,53881;54,01747131;;-6,41164597;61353,10656;2,75447E+11;80,09512195;9,12564754;2;46,62554366;37,06952329;23,81094122;49,70320901;92,71844482;88,83495331;6,774
Ireland;2009;20,04062855;;114,392662;95,8761;56,50397873;;-6,054811966;52133,09062;2,36443E+11;80,1902439;10,52275658;2,3;66,62220694;44,04375909;22,06237631;51,11595626;93,77990723;87,08133698;12,609
Ireland;2010;18,66553785;;118,0969086;96,66345;63,12643814;;1,130424127;48663,60044;2,21914E+11;80,74390244;10,52404499;2,6;82,49209216;62,35973577;21,83998659;50,92413594;92,85713959;87,08133698;14,534
Ireland;2011;19,08238506;;115,8337326;;67,79859161;;0,84005622;52219,70573;2,39171E+11;80,74634146;10,60614967;;111,5710568;44,80598642;21,84251898;51,78331229;91,94313049;88,62559509;15,354
Ireland;2012;18,23935752;;117,7521896;98,01034;68,19725037;;-0,551990987;48943,82065;2,25119E+11;80,84634146;10,59787655;1,7;130,0162705;40,30448158;22,51982211;52,80609009;90,0473938;92,41706085;15,451
Ireland;2013;17,18426486;;;;71,69954681;;0,643273343;51496,96169;2,38112E+11;80,94878049;10,27730751;1,5;131,9222399;38,38906506;22,93126264;51,80479601;92,41706085;90,0473938;13,735
Ireland;2014;16,40680122;;116,7390976;98,07109;73,81323242;;8,036357886;55752,76498;2,59682E+11;81,34878049;9,51343918;1;120,9794915;35,29532141;23,07500006;51,02808636;92,78845978;91,82691956;11,858
Ireland;2015;12,51819877;;116,9898682;98,10531;77,23214722;;23,30469344;62179,26427;2,92364E+11;81,45365854;7,33597517;1,1;88,38886955;27,47427892;18,73239059;53,88746882;92,38095093;90,95237732;9,908
Ireland;2016;12,82500158;;117,028717;98,14067;77,55713654;;0,623252101;62784,06569;2,98559E+11;81,65365854;7,46859169;0,8;85,49461184;26,3319411;19,0785261;54,20466579;92,38095093;88,09523773;8,374
Ireland;2017;12,32230341;;125,3071213;98,6613;77,78061676;;8,127668762;70150,73702;3,37242E+11;82,15609756;7,12621927;0,6;76,46198137;24,53076067;18,20253703;54,48260633;91,42857361;86,19047546;6,713
Ireland;2018;12,01999536;;154,9082947;;77,28288269;;7,134773397;79446,93911;3,86693E+11;82,20487805;6,49550152;0,7;75,01688348;23,59623738;18,04038895;56,33289249;90,47618866;89,04762268;5,741
Ireland;2019;12,05710578;;138,091217;;75,17993927;;3,867450639;80848,3019;3,98933E+11;82,70243902;6,7090106;0,4;69,61080161;22,4550028;17,71307723;56,33557149;90;85,7142868;4,95
Ireland;2020;12,84048027;;135,2246704;;74,68031311;;5,525612348;85973,08849;4,28609E+11;82,55609756;7,1091466;0,4;71,3027371;25,55970206;16,20009648;59,76778396;91,42857361;90;5,623
Ireland;2021;12,09312955;;135,2521973;;78,77760315;;14,03228635;102001,7982;5,13392E+11;82,35365854;6,71662664;16,1;64,33586271;22,99654521;17,17203185;60,01834298;92,85713959;91,90476227;6,364
Ireland;2022;11,38097351;;;;;;7,426581778;103983,2913;5,3314E+11;83,05609756;6,07060957;;46,71424172;19,79140836;17,27151797;63,80179038;93,86792755;93,39622498;4,501
Ireland;2023;12,29768081;;;;;;-5,686002918;103684,8808;5,45629E+11;;;;;;;;;;4,288
Iceland;1974;16,37259621;;;;12,82538986;;4,28580048;7040,554044;1515190595;74,51170732;;;;26,84172888;23,77127281;14,11111111;;;
Iceland;1975;16,75478769;;79,91570282;;13,85033989;;-0,632820701;6454,177152;1406875081;75,57878049;;;;26,37850097;22,88233219;10,50929669;;;
Iceland;1976;15,9677073;;81,79776001;;14,94340038;;4,912547401;7583,275298;1669488390;76,97219512;;;;22,51334706;21,77024549;10,79897296;;;
Iceland;1977;16,08413087;;83,42828369;72,23603;15,28297997;;8,015183244;9957,254434;2208509076;76,37365854;;;;22,50423605;20,74879635;9,349281247;;;
Iceland;1978;17,05374539;;82,85253906;;15,70316029;;5,192434732;11236,73574;2511826196;76,64926829;;;;23,58214882;21,14889515;11,69282044;;;
Iceland;1979;17,6080178;;84,00402832;;;;3,839546363;12640,64081;2853435054;76,77317073;;;;24,64216041;21,89795822;14,68772694;;;
Iceland;1980;16,97806474;;80,4379425;;19,54141045;;4,634067461;14821,81509;3381419251;76,84658537;;;;22,85624887;21,21163947;12,73720613;;;
Iceland;1981;17,28267085;;85,50933838;;20,26445961;;3,082534273;15137,25384;3492997010;76,52146341;;;;23,36282212;22,55161853;12,31307221;;;
Iceland;1982;18,17613502;;86,62825775;;21,34028053;;0,798242267;13711,73627;3206626645;77,03780488;;;;24,32975332;22,95069194;13,09570957;;;
Iceland;1983;18,25444588;;87,1473465;;23,02574921;;-3,438184613;11671,80923;2765950336;76,84560976;;;;25,83187219;20,5732603;12,94644436;;;
Iceland;1984;16,77214364;;89,86454773;;23,41419983;;3,027443638;11959,54001;2864441387;77,57658537;;;;23,19916167;20,94470805;11,43542331;;;
Iceland;1985;17,67686559;;92,78486633;;20,89089012;;2,482432928;12361,18704;2984052357;77,60243902;;;;25,15445723;20,1044476;9,282134481;;;
Iceland;1986;18,09790632;;93,99066162;;21,40267944;;5,494860531;16406,04795;3989622739;77,99073171;;;;27,89080431;20,30388989;12,42056198;;;
Iceland;1987;18,90705129;;96,44212341;;21,40086937;;7,363170125;22453,18823;5520318405;77,33902439;;;;26,72782414;20,69383402;10,56118234;;;
Iceland;1988;19,96587912;;96,09281158;;21,32220078;;-1,642347842;24451,97332;6106635816;77,08292683;;;;29,80677341;22,30586447;14,36210339;;;
Iceland;1989;19,32467402;;96,87541962;;22,70664978;;-0,975500452;22434,34677;5672569449;78,14097561;;;;31,3473376;23,44165487;20,13684724;;;
Iceland;1990;19,18712997;;98,6455307;;25,31723022;;0,385665622;25384,91502;6468736356;78,03634146;;;29,91436565;29,42206086;23,50750725;23,63424448;;;
Iceland;1991;19,80861326;;100,2381363;;25,35791969;;-1,373406678;26802,98952;6909730288;77,99195122;;;31,31516329;30,66232148;22,8569209;25,35183454;;;2,548
Iceland;1992;20,40760224;;101,7026825;;30,07712936;;-4,580531335;27124,27454;7080981738;78,7602439;;;37,64887791;31,0957946;23,1609552;26,08612728;;;4,305
Iceland;1993;20,88835567;;102,6482925;;27,47262955;;0,288501945;23579,79536;6218581532;78,93463415;;;43,06175493;30,32171968;22,50635057;26,04343038;;;5,257
Iceland;1994;20,77186019;;102,0157623;;33,66558838;;2,714620434;24018,6314;6389460343;79,24707317;;;44,10450345;30,05907471;22,25478828;27,76774565;;;5,326
Iceland;1995;21,24488398;;101,5848999;;35,48944855;;-0,425046304;26633,59138;7123633418;77,98439024;;;46,34465767;30,24036831;22,51334735;28,85913803;;;5,196
Iceland;1996;21,15807546;;102,0467606;;35,70985031;;4,004073434;27614,87703;7426082271;78,77780488;;;45,69883498;29,91557064;23,44783663;30,25567066;93,01074982;96,17486572;3,6
Iceland;1997;20,79027917;99,04191;;;37,45381927;;4,908673862;27919,1855;7569672925;78,88536585;;;68,46571755;27,20725106;21,99690358;27,73518727;;;3,72
Iceland;1998;21,26086641;99,93001;110,1880417;85,79953;39,19292068;;6,219230632;31030,0536;8503693099;79,60243902;;;63,17670298;29,30631869;23,95537868;28,64006057;94,11764526;93,98907471;3,069
Iceland;1999;22,09062323;99,75175;108,4437866;83,655;41,27603912;;2,784468611;32381,62524;8982047589;79,35121951;;;59,15767935;29,88123605;25,86039431;30,8294392;;;2,178
Iceland;2000;22,71706822;99,87945;109,0215073;82,06997;45,91744995;;3,557391044;32096,37226;9025660362;79,65365854;8,9;;58,25802059;29,34455354;25,10557259;32,36363767;98,40425873;97,81420898;1,936
Iceland;2001;22,95211342;99,78468;110,139267;81,97875;46,93735886;;2,64000021;28897,44394;8234846805;80,6902439;8,75;;60,28438052;29,57256739;22,76406737;35,12749329;;;1,874
Iceland;2002;24,51835105;99,58055;113,5195618;85,12872;52,60911179;;-0,334077504;32409,21615;9318395055;80,50243902;9,4;;56,29940624;30,44270333;22,59271182;34,47029601;97,35449982;97,83783722;2,988
Iceland;2003;25,25475119;99,6545;116,7927322;87,53701;60,02698135;;1,43779619;39476,69785;11429333038;80,96341463;9,73;;54,44463383;31,93998099;23,67708233;35,37241572;98,41269684;98,91892242;3,997
Iceland;2004;24,29646642;99,44654;108,1349182;89,68152;66,58217621;;6,860105685;47334,93065;13825302536;80,99756098;9,33;;48,27972429;30,51196483;24,76632097;34,76278936;98,02955627;97,0149231;4,031
Iceland;2005;24,45580034;99,83109;108,7529831;90,58223;69,83242798;;4,457828851;56794,85016;16852963067;81,50243902;8,95;;84,71765917;33,30840014;27,24299312;36,55533412;99,51219177;98,52941132;2,547
Iceland;2006;24,30658239;99,76859;107,523468;90,6513;72,96820831;;3,850348692;57492,93425;17465318552;81,15853659;8,56;;86,9818397;32,6414473;26,89713758;38,85695204;97,56097412;97,07317352;2,83
Iceland;2007;23,80469594;99,83475;106,3270035;89,86835;73,1370163;;5,745281288;69495,72674;21652505597;81,45365854;8,35;;84,26241869;32,36969753;25,95849178;39,82305734;97,57281494;95,63106537;2,251
Iceland;2008;24,26164298;99,77532;106,2299423;88,94186;73,57546997;;0,3264001;56943,37045;18074622987;81,6097561;8,34;0,2;129,7384322;50,8152764;22,79777458;43,4645725;99,51456451;96,60194397;2,946
Iceland;2009;25,30379921;99,92897;106,4782486;87,03614;72,46755219;;-7,978362405;41301,27322;13154414219;81,75121951;8,78;0,2;145,7459808;41,65522591;19,93353865;40,80029298;95,69377899;93,30143738;7,22
Iceland;2010;24,82103861;99,7507;108,8190384;87,88673;78,5030899;;-2,692847708;43237,07295;13751161918;81,89756098;8,36;0,4;150,6338125;37,96215176;20,22643799;39,07847132;94,2857132;92,34449768;7,564
Iceland;2011;24,87558834;99,67424;109,7068634;86,83565;79,91941833;;1,535147199;47714,59223;15221622926;82,35853659;8,2;0,3;156,9159182;38,45445824;20,58217743;38,60389;94,78672791;92,41706085;7,028
Iceland;2012;24,75616613;;113,5176697;87,162;79,58248138;;0,527304433;45995,54788;14751508134;82,91707317;8,18;0,3;152,7396245;37,06907142;21,50330708;37,33260124;94,78672791;90,0473938;6
Iceland;2013;24,35010654;;122,0335693;87,4513;78,37239075;;3,568175782;49804,983;16125060515;82,06097561;8,18;0,3;140,9545802;34,65980353;21,6567855;39,47803435;95,73459625;89,57346344;5,376
Iceland;2014;24,12390602;;120,6325684;88,68837;80,3950882;;0,562209389;54576,74481;17867662178;82,86097561;8,23;0,3;135,7965219;34,33424356;24,49195998;39,97340468;94,2307663;90,38461304;4,897
Iceland;2015;23,42735463;;119,8073578;89,73447;75,64199829;;3,354145333;52951,68151;17517210519;82,46829268;8,07;0,2;117,3708396;32,21064469;22,68944412;40,15415997;95,7142868;89,52381134;3,979
Iceland;2016;23,00974929;;117,1227722;89,98944;74,70063019;;4,838299214;61987,92636;20793168031;82,20487805;8,1;0,3;103,3624232;35,48875659;37,61284979;25,48825178;95,23809814;88,57142639;2,978
Iceland;2017;23,67726419;;115,7411423;91,2734;71,33724976;;1,779410135;72010,14903;24728285177;82,66097561;8,26;0,2;90,4444869;31,45025466;23,9232132;43,44203304;94,2857132;90;2,742
Iceland;2018;24,14720819;;114,6494064;;69,34023285;;2,11737324;74452,18907;26260850582;82,86097561;8,38;;81,96219674;30,86474435;22,97836107;42,99110601;94,2857132;90;2,704
Iceland;2019;24,58737631;;112,0343399;;70,60935211;;-0,354233393;68452,23622;24681343649;83,16341463;8,58;;90,11418947;31,07069713;21,93201342;43,51636829;92,38095093;90,95237732;3,507
Iceland;2020;28,07058644;;110,4873199;;74,59060669;;-8,438698011;59023,56635;21629953194;83,06341463;9,61;;100,3162621;37,03409741;22,40161375;43,8108566;94,76190186;90,95237732;5,478
Iceland;2021;27,36768324;;115,1563034;;86,52320862;;3,439046758;69252,31124;25797870984;83,16585366;9,73;;95,92353753;35,25457589;21,41282996;42,14233307;95,23809814;94,76190186;6,029
Iceland;2022;25,61604487;;;;;;6,178393262;75135,09161;28701830402;82,17073171;8,57;;86,49654623;33,09327352;22,52200818;45,74942772;91,50943756;93,86792755;3,789
Iceland;2023;25,66961754;;;;;;0,997671254;78811,05839;31020032583;;;;;;;;;;3,518
Italy;1974;15,52119626;97,19646;66,7927475;;22,55149078;;4,812013821;3621,145822;1,99564E+11;72,73439024;;;;26,58107233;13,4981707;35,50799087;;;5,38
Italy;1975;15,9654599;97,99977;67,59091949;;24,82987022;;-2,673183923;4106,993868;2,27696E+11;72,64731707;;;;31,03017816;12,71382362;40,20951272;;;5,82
Italy;1976;15,38522293;97,89369;70,29078674;;25,82843018;;6,592319726;4033,099354;2,24717E+11;72,99195122;;;;30,00985512;14,07338445;43,79107312;;;6,64
Italy;1977;15,683243;98,72519;71,43167114;;26,59363937;;2,125827506;4603,599701;2,57596E+11;73,36463415;;;;30,16161185;14,90944063;47,06680831;;;7,12
Italy;1978;16,26425864;99,06099;72,03536987;;27,01156998;;2,872936349;5610,498099;3,15058E+11;73,69317073;;;;33,88777016;15,62198192;50,23940627;;;7,24
Italy;1979;16,34283166;99,3225;72,03594208;;27,50720978;;5,653223991;6990,285807;3,93677E+11;74,00268293;;;;35,73074802;15,77984982;49,60669586;;;7,64
Italy;1980;16,54971329;99,28311;71,90779114;;27,1354599;;3,217170144;8456,918974;4,77257E+11;73,94317073;;;;38,57083279;17,3682515;51,14736086;;;7,53
Italy;1981;17,86757912;99,27574;71,3635788;;26,79556084;;0,7232324;7622,833328;4,30703E+11;74,35390244;;;;;17,78433945;54,75854149;;;
Italy;1982;17,94134536;99,18871;71,20600891;;;;0,33922499;7556,523437;4,27273E+11;74,81463415;;;;;19,38829234;56,80599066;;;9,03
Italy;1983;18,33869904;99,34742;71,80796814;;24,97680092;;1,132491162;7832,575387;4,43042E+11;74,6402439;;;;;21,12833654;56,75097769;;;8,547
Italy;1984;18,13500099;99,28792;72,89700317;;24,90957069;;3,202782973;7739,715284;4,37888E+11;75,3895122;;;;;20,95583444;56,34299891;;;9,432
Italy;1985;18,2832969;99,48355;74,06240845;;25,72859001;;2,768381475;7990,686566;4,52217E+11;75,47073171;;;;;20,39610872;57,21513381;;;9,426
Italy;1986;17,97792228;99,4532;75,36395264;;25,44931984;;2,854366887;11315,01518;6,40386E+11;75,77073171;;;;46,14674482;22,17639059;59,26190094;;;10,565
Italy;1987;18,70608631;97,59747;76,48667908;;24,6067791;;3,181430303;14234,72864;8,05713E+11;76,2195122;;;;46,99083897;21,49233865;58,68753564;;;10,743
Italy;1988;19,10174453;98,21497;77,62413788;;26,25748062;;4,144042124;15744,66126;8,91609E+11;76,37073171;;;;42,42000327;23,24040592;53,30792248;;;10,998
Italy;1989;18,91136535;97,564;78,94561768;;28,0515995;;3,310861935;16386,66221;9,28661E+11;76,8195122;;;;43,31060582;23,94767349;53,43457913;;;11,014
Italy;1990;19,60304248;98,11502;80,54103851;;29,79188919;;1,900439827;20825,78422;1,18122E+12;76,97073171;;;;43,24296824;24,17772966;53,85827048;;;9,806
